Open,High,Low,Close,Adj Close,Volume,sma50,ema20,Position,Hold,Strategy
3082.990967,3247.511963,3061.140625,3238.111572,3238.111572,15211447193,3952.580039,3555.8237980380727,0,0.04905540854993705,0.0
3238.449951,3401.219971,3216.718018,3372.258301,3372.258301,16662871689,3933.20993158,3538.339616669783,0,0.04059232719181571,0.0
3372.10498,3396.969727,3247.91748,3248.288574,3248.288574,15294466275,3913.37607416,3510.7132016482183,0,-0.03745437389821818,-0.0
3248.648682,3330.766113,3203.82373,3310.001465,3310.001465,13562957230,3894.0812401800003,3491.596229082194,0,0.018820366959384435,0.0
3309.844238,3364.537842,3278.670898,3330.530762,3330.530762,9619999078,3880.0736766999994,3476.2555215768375,0,0.006183047292363743,0.0
3330.387207,3376.401123,3291.563721,3350.921875,3350.921875,9505934874,3865.1538720199997,3464.318181758518,0,0.006103815267836186,0.0
3350.947266,3355.819336,3157.224121,3212.304932,3212.304932,12344309617,3843.5108984000003,3440.3154607662627,0,-0.04224676772597122,-0.0
3212.287598,3236.016113,3096.123535,3164.025146,3164.025146,13024154091,3817.8893017200003,3414.0006501428716,0,-0.015143729412697577,-0.0
3163.850342,3171.158447,3055.212402,3095.825928,3095.825928,13187424144,3787.1762402,3383.696787677518,0,-0.021790268067986538,-0.0
3095.271729,3265.336914,3000.908203,3001.120117,3001.120117,10645922764,3755.45883786,3347.259273767854,0,-0.031069138025266826,-0.0
3002.956787,3029.081055,2496.812988,2557.931641,2557.931641,26796291874,3716.39142576,3272.0821511838517,0,-0.15978661212796685,-0.0
2561.145264,2615.247314,2330.247314,2405.181152,2405.181152,27369692036,3680.0809277000003,3189.517108307175,0,-0.06157375538936473,-0.0
2406.924316,2542.144775,2381.515137,2535.039063,2535.039063,16481489511,3648.3899609200002,3127.1837873788904,0,0.05258382259387043,0.0
2535.891113,2537.208496,2172.30127,2440.352295,2440.352295,28220804648,3613.2305517400005,3061.7692907737396,0,-0.038066634312296246,-0.0
2440.393555,2498.50708,2359.384766,2455.935059,2455.935059,16179776932,3575.1745068200003,3004.0692175169743,0,0.006365156080480583,0.0
2455.579102,2705.78418,2417.683105,2468.030273,2468.030273,21229909340,3538.2338818199996,2953.0166286444296,0,0.004912804015305734,0.0
2467.188477,2510.45166,2328.452148,2423.001221,2423.001221,16126522783,3497.90674804,2902.537842849979,0,-0.018413426420346306,-0.0
2421.646973,2548.778564,2367.83374,2547.092041,2547.092041,14666227351,3466.4522705,2868.6851773404132,0,0.0499453866133221,0.0
2546.590576,2627.609375,2526.989746,2597.084717,2597.084717,11172062661,3440.22404296,2842.817993693046,0,0.0194372208814824,0.0
2598.564941,2631.408447,2550.460938,2603.466553,2603.466553,9501221177,3410.6043261600003,2820.022241140363,0,0.0024542933516526763,0.0
2603.263428,2697.735352,2489.072266,2688.278809,2688.278809,13778234614,3381.6808398400003,2807.475059734599,0,0.03205729426681507,0.0
2687.898926,2802.31543,2682.621826,2792.117188,2792.117188,13194846235,3361.8386474599997,2806.012385468875,0,0.03789901593036997,0.0
2791.958984,2802.212158,2630.120361,2682.854004,2682.854004,13876301217,3340.5869189400005,2794.282872039037,0,-0.03991900204259534,-0.0
2682.226074,2712.482666,2587.783447,2679.162598,2679.162598,12755505065,3313.8023974600005,2783.318914831764,0,-0.001376872493008306,-0.0
2681.057617,2983.586914,2675.443848,2983.586914,2983.586914,18987223729,3294.2247411999997,2802.3922489787988,0,0.10762195684952051,0.0
2984.446045,3054.130127,2966.781006,3014.648193,3014.648193,13102093957,3276.9279736199996,2822.6072842979293,0,0.01035689868613831,0.0
3014.959717,3061.26123,2965.429932,3057.476074,3057.476074,9466018022,3258.86029296,2844.9759241787488,0,0.014106625402347568,0.0
3057.422119,3182.52832,3002.927002,3142.470703,3142.470703,15197063785,3243.25785644,2873.3089708002553,0,0.027419575405601446,0.0
3143.008545,3219.472656,3038.37793,3122.608643,3122.608643,17136080906,3227.0331396600004,2897.051956355237,0,-0.006340582599478995,-0.0
3121.182617,3263.155762,3063.160156,3239.457031,3239.457031,13951308490,3211.4170800800002,2929.662161831653,0,0.03673697672875411,0.0
3240.113037,3271.316162,3070.378174,3077.482178,3077.482178,18629485080,3193.32473146,2943.7403360909784,0,-0.051293944740414724,-0.0
3077.413086,3127.450684,2888.707764,2927.383545,2927.383545,16043881065,3169.7120898599997,2942.182538706221,0,-0.05000275197251576,-0.0
2927.386475,2980.079346,2870.177002,2917.362793,2917.362793,11254355757,3147.0996875200003,2939.8187427513562,0,-0.003428980913487948,-0.0
2916.789551,2947.776611,2845.397705,2883.463379,2883.463379,9054963563,3122.9033349799997,2934.451543373525,0,-0.011687921307582486,-0.0
2880.187744,2957.963623,2840.257568,2933.479004,2933.479004,12164552172,3100.2263525599997,2934.3589202344547,0,0.017196958235615234,0.0
2933.729004,3185.520752,2917.857178,3179.877197,3179.877197,13921257873,3083.07294436,2957.7416912820113,0,0.08065348671326408,0.0
3180.446777,3181.616943,3055.168213,3127.830078,3127.830078,12352406833,3069.6116845999995,2973.9406341590607,0,-0.016503080433323537,-0.0
3126.858398,3154.615234,2861.852051,2881.481934,2881.481934,15860206214,3054.67068852,2965.1350196157396,0,-0.08203477609379117,-0.0
2884.340576,2937.308594,2761.643311,2785.727539,2785.727539,15748173433,3036.1081982799997,2948.048550664637,0,-0.03379564813089218,-0.0
2784.872803,2826.3479,2707.378418,2763.701172,2763.701172,9774183169,3017.72956546,2930.491618202264,0,-0.007938288359227993,-0.0
2763.756592,2763.756592,2585.946289,2628.648438,2628.648438,11641437834,2994.9085938,2901.744590504191,0,-0.050100973537892626,-0.0
2627.665527,2752.458496,2568.254395,2573.816162,2573.816162,18646392740,2969.79361822,2870.513254435507,0,-0.021080126706790346,-0.0
2572.898682,2648.916748,2510.678711,2639.299316,2639.299316,16360200507,2947.3519971200003,2848.4928428804083,0,0.025123785835632753,0.0
2639.447021,2741.368408,2587.412842,2590.359619,2590.359619,13382637240,2923.27805668,2823.90868948608,0,-0.01871675621697568,-0.0
2588.16626,2689.047607,2308.914795,2598.067139,2598.067139,29312342666,2904.2316602,2802.399941234923,0,0.002971045378142691,0.0
2598.436279,2821.972412,2579.208008,2764.535645,2764.535645,17208902048,2891.15420904,2798.7938133610814,0,0.0621049200595423,0.0
2764.989502,2849.424072,2745.009033,2781.111816,2781.111816,11724648351,2882.9122363799997,2797.1098117436945,0,0.005978101018039155,0.0
2780.504395,2831.125488,2581.615723,2621.801758,2621.801758,16150857254,2873.50881842,2780.4137898624203,0,-0.05898900625024158,-0.0
2621.172119,2929.18042,2586.388184,2919.201172,2919.201172,19266124733,2868.73781256,2793.6316477871505,0,0.10744823230683485,0.0
2919.775879,3029.651611,2868.938965,2972.485107,2972.485107,18757425786,2866.5255567,2810.665324568786,0,0.01808833168964745,0.0
2972.471924,3026.868164,2919.943115,2950.118408,2950.118408,16636517503,2860.76569342,2823.946580485746,0,-0.007553031458232177,-0.0
2950.156738,2964.67334,2797.319336,2834.468994,2834.468994,13091199728,2850.00990728,2824.948715780365,0,-0.039990691918810634,-0.0
2834.987305,2835.17627,2587.748291,2617.156006,2617.156006,14496939024,2837.38725592,2805.1589218504046,0,-0.07976638162779458,-0.0
2618.473633,2679.102539,2596.98999,2664.831055,2664.831055,8072368396,2824.4838477199996,2791.794355742456,0,0.018052427307388305,0.0
2664.943604,2673.637207,2555.037354,2555.037354,2555.037354,8872976607,2808.97397956,2769.246058626832,0,-0.042073818102417705,-0.0
2555.297607,2639.943115,2455.59375,2497.77124,2497.77124,14594098731,2791.91096686,2743.3913023397154,0,-0.022668013261535256,-0.0
2497.721436,2618.166016,2489.755127,2576.747559,2576.747559,13922922903,2779.1998194,2727.5204631671386,0,0.031129137368836064,0.0
2577.165283,2761.796387,2573.655273,2729.783447,2729.783447,14173665398,2770.5149854199994,2727.7359855164723,0,0.05769431499041487,0.0
2729.116455,2729.116455,2566.193115,2608.048584,2608.048584,13292477213,2760.7594385400002,2716.3371815660275,0,-0.04562000988212636,-0.0
2608.27124,2664.558594,2534.688232,2559.562988,2559.562988,12382419582,2751.9282959599996,2701.4063014777416,0,-0.018765736618513724,-0.0
2559.660645,2606.438721,2559.126953,2574.75415,2574.75415,6532996574,2752.26474614,2689.344188516311,0,0.005917517722712677,0.0
2573.488037,2594.549805,2503.885254,2518.94458,2518.94458,8632000379,2754.5400146999996,2673.1156503586717,0,-0.02191405749496057,-0.0
2518.486328,2604.034424,2505.299316,2590.696045,2590.696045,11244398839,2755.6531543400006,2665.266162377771,0,0.028086586515206572,0.0
2590.668945,2662.32959,2515.765869,2620.149658,2620.149658,12861105614,2759.2491016,2660.9693515672107,0,0.011304854665994934,0.0
2620.028564,2781.307129,2610.764404,2772.055664,2772.055664,17915109769,2765.5715137,2671.5490023080433,0,0.0563577244184333,0.0
2771.964111,2826.160645,2751.560791,2814.854492,2814.854492,12685265194,2772.5079980799997,2685.1971464451176,0,0.01532140809064084,0.0
2814.43457,2973.616211,2774.855713,2945.343018,2945.343018,15830879093,2782.95483402,2709.9729474506735,0,0.04531471499902304,0.0
2944.72168,2979.987061,2910.802246,2946.25708,2946.25708,11576463120,2790.9381348,2732.4762012222272,0,0.0003102932962622511,0.0
2946.547607,2956.965576,2826.107422,2860.459229,2860.459229,12684727326,2796.20562504,2744.665062506539,0,-0.02955339679778152,-0.0
2860.103271,2954.556641,2838.250488,2897.976563,2897.976563,15206116098,2802.0958252399996,2759.266159412972,0,0.013030575041935472,0.0
2897.77417,3040.382813,2892.544434,2973.131104,2973.131104,16830539230,2807.7928711399995,2779.6342514199614,0,0.025602884696750764,0.0
2973.14502,3036.752197,2933.306641,3031.067139,3031.067139,16008767658,2812.5718701600003,2803.5802428899574,0,0.019299107344711214,0.0
3031.060791,3118.387695,3012.32666,3108.062012,3108.062012,18070503166,2821.0760303199995,2832.5785089995893,1,0.02508463608164417,0.0
3108.448975,3183.958008,3087.490723,3106.671387,3106.671387,17030503831,2829.6262060999998,2858.682594561058,1,-0.0004475252384706644,-0.0004475252384706644
3106.405273,3146.825439,3091.825439,3143.178955,3143.178955,8876420740,2832.81804692,2885.7774878555306,1,0.01168283438490627,0.01168283438490627
3143.795654,3291.577637,3129.997803,3291.577637,3291.577637,13431866834,2838.3566358,2924.4251234614458,1,0.04613228093221482,0.04613228093221482
3292.32251,3424.019287,3279.0271,3336.634521,3336.634521,20620450770,2843.93980474,2963.683163485765,1,0.01359569578071974,0.01359569578071974
3335.02124,3470.186279,3335.02124,3401.987793,3401.987793,19533323636,2849.13014654,3005.4264636161142,1,0.019397235237133326,0.019397235237133326
3401.526123,3435.286133,3349.237061,3385.157959,3385.157959,15302506131,2854.38113286,3041.5913695698814,1,-0.004959336106549329,-0.004959336106549329
3385.289307,3435.128418,3272.93457,3281.642822,3281.642822,17685495686,2855.22484868,3064.4534135916047,1,-0.031056412304042273,-0.031056412304042273
3282.576172,3467.555908,3223.891357,3449.552246,3449.552246,20982988937,2862.66625004,3101.129494223002,1,0.04990028147929126,0.04990028147929126
3449.788574,3521.284668,3442.000244,3445.059326,3445.059326,23571556215,2873.01976566,3133.8847173914146,1,-0.0013033136353117658,-0.0013033136353117658
3444.810547,3573.960205,3421.259766,3522.833496,3522.833496,15333808649,2885.1291797199997,3170.9274593310734,1,0.022324511032398717,0.022324511032398717
3522.36499,3535.148193,3422.000977,3521.241211,3521.241211,18209969743,2897.8847363600003,3204.290674688242,1,-0.0004520920329076172,-0.0004520920329076172
3521.239746,3546.706787,3410.547607,3411.79248,3411.79248,16681503199,2907.45100588,3224.0527518736303,1,-0.031575737069966664,-0.031575737069966664
3411.672119,3411.672119,3171.205078,3171.691895,3171.691895,25632563639,2907.2872998400003,3219.066003488302,1,-0.07297264081564378,-0.07297264081564378
3172.197266,3263.474609,3155.581055,3233.274658,3233.274658,16745496605,2909.39619144,3220.4192087073043,1,0.019230283335179604,0.019230283335179604
3233.272461,3301.607422,3179.142334,3192.073975,3192.073975,17557050669,2915.60803226,3217.7196625904658,1,-0.012824595221922667,-0.012824595221922667
3191.976074,3261.963135,3187.469238,3261.91626,3261.91626,9908112156,2925.13180668,3221.9288624135525,1,0.021643978057711084,0.021643978057711084
3261.291504,3303.003174,3211.866943,3211.866943,3211.866943,10427054790,2934.0951221,3220.9705843597894,1,-0.015462462244436861,-0.015462462244436861
3209.576904,3214.461914,2962.756592,2981.052246,2981.052246,21891804831,2941.14319826,3198.121218491556,1,-0.0745760293818155,-0.0745760293818155
2981.420654,3077.452637,2957.872314,3030.376465,3030.376465,20235707410,2950.2744043200005,3182.1455274866344,1,0.01641051680219051,0.01641051680219051
3029.87793,3123.575439,3006.481689,3118.344238,3118.344238,16088473629,2959.8553027599996,3176.0692141346753,1,0.028615310327344046,0.028615310327344046
3117.821777,3139.928711,2988.435303,3019.909424,3019.909424,15821419931,2968.4462988600003,3161.1968530199506,1,-0.03207532912130229,-0.03207532912130229
3020.134521,3044.287354,3001.123291,3040.916504,3040.916504,11256651536,2977.30328616,3149.7415815805207,1,0.006932112676610939,0.006932112676610939
3041.123291,3074.886963,3016.421143,3062.310303,3062.310303,8766710365,2983.2587793200005,3141.4147930757545,1,0.007010680514178734,0.007010680514178734
3061.881836,3075.775879,2989.043945,2993.40332,2993.40332,10463091281,2987.5046094000004,3127.318462201675,1,-0.02275865785582119,-0.02275865785582119
2993.483887,3062.520996,2893.912842,3057.606689,3057.606689,18629381299,2996.22070802,3120.679245661551,1,0.021221507946009573,0.021221507946009573
3057.570313,3125.084229,3035.535156,3104.106445,3104.106445,14156035096,2999.9188134799997,3119.100883684164,1,0.015093412415918533,0.015093412415918533
3103.935059,3157.885742,3045.28833,3077.74585,3077.74585,15547362265,3002.02402834,3115.1623090258568,1,-0.008528432423866809,-0.008528432423866809
3077.829346,3173.451416,2962.4104,2987.480713,2987.480713,20783591093,3002.7712744399996,3103.002156962722,1,-0.02976700081984933,-0.02976700081984933
2986.938721,3024.854492,2942.358643,2964.835693,2964.835693,16782795477,3005.37860842,3089.8434460497274,1,-0.007608845937349502,-0.007608845937349502
2964.802246,2975.322754,2926.740234,2938.114014,2938.114014,9116955609,3011.79776858,3075.393023890733,1,-0.009053731729927366,-0.009053731729927366
2937.347168,2961.88208,2922.128662,2922.732666,2922.732666,9696829579,3016.9558008000004,3060.8539421331266,1,-0.005248860498662026,-0.005248860498662026
2922.990234,3018.415527,2804.50708,3009.393555,3009.393555,22332690614,3026.0429248200003,3055.9529528659664,1,0.029219558546163326,0.029219558546163326
3008.946289,3026.415039,2786.253174,2808.29834,2808.29834,19052045399,3032.2534668200005,3032.366799188336,1,-0.06915985475887457,-0.06915985475887457
2808.645996,2911.877441,2802.273438,2888.929688,2888.929688,17419284041,3038.4971094,3018.706121894916,0,0.028307356396210234,0.028307356396210234
2888.849854,2973.13501,2861.821533,2936.940918,2936.940918,18443524633,3042.64025882,3010.918959599927,0,0.016482452214024033,0.0
2936.776611,2943.445801,2782.435303,2815.601807,2815.601807,18771041399,3046.7913232799997,2992.317325977306,0,-0.0421925110356555,-0.0
2815.533447,2836.827637,2727.40625,2730.186768,2730.186768,13520941867,3050.2037988800002,2967.3525108812437,0,-0.03080600448953039,-0.0
2729.994141,2838.704346,2728.078857,2827.756104,2827.756104,15332730152,3055.26383796,2954.0576149634094,0,0.035113480990083566,0.0
2827.614014,2874.145996,2785.522949,2857.4104,2857.4104,18609741545,3062.03315436,2944.8531182849542,0,0.010432259081036968,0.0
2857.152344,2859.193359,2762.118652,2783.476318,2783.476318,13026093219,3065.88875982,2929.483899187123,0,-0.02621513950302776,-0.0
2783.131104,2956.686768,2779.273682,2940.644775,2940.644775,18186749944,3072.29866216,2930.546839742174,0,0.05492824791819016,0.0
2940.226563,2948.960693,2704.91626,2749.213135,2749.213135,22642925048,3071.84181158,2913.2769630788384,0,-0.06731413052246109,-0.0
2748.931641,2754.837646,2645.335205,2694.979736,2694.979736,21027599270,3069.44431646,2892.4867509529754,0,-0.019924052784198117,-0.0
2694.991943,2696.652832,2599.523438,2636.093018,2636.093018,13369276367,3063.2593164600003,2868.068300170984,0,-0.022092781648655812,-0.0
2636.121826,2638.830566,2498.430176,2517.459961,2517.459961,20802269935,3054.68337408,2834.677029743355,0,-0.04604746236057713,-0.0
2518.508301,2528.258057,2238.062744,2245.43042,2245.43042,36333567678,3042.3827979,2778.5583049596785,0,-0.114353214565709,-0.0
2242.650391,2450.760254,2206.756836,2343.510986,2343.510986,38202099639,3031.2934863600003,2737.1252269326474,0,0.04275299958138637,0.0
2342.75415,2441.079346,2018.855591,2072.108643,2072.108643,45743399154,3013.2730371400003,2673.790314134462,0,-0.12308346932673644,-0.0
2072.504639,2170.458008,1748.303101,1961.701538,1961.701538,42463486402,2991.8857251199997,2605.972335413626,0,-0.054754528636176615,-0.0
1960.122559,2139.713379,1941.975952,2014.418213,2014.418213,24816096567,2970.01284914,2549.6338475336197,0,0.026518197402217655,0.0
2014.28064,2063.429932,1956.572998,2056.273926,2056.273926,15457044616,2949.00489992,2502.6471883164822,0,0.020565145539552382,0.0
2056.183105,2147.194336,2008.16272,2145.706787,2145.706787,14846088335,2929.0554565599996,2468.6528643662227,0,0.04257343132569159,0.0
2145.836914,2145.836914,1988.811768,2022.725952,2022.725952,21459552191,2903.6784228600004,2426.1836345997012,0,-0.059022919664377296,-0.0
2022.882324,2113.059814,2015.971558,2090.40918,2090.40918,18509929297,2878.75391604,2394.20511510219,0,0.0329137438487961,0.0
2090.459961,2102.32666,1916.656128,1916.656128,1916.656128,17740965589,2849.04728274,2348.7242591724794,0,-0.08677775902739115,-0.0
1916.149536,2028.388184,1907.020508,2018.336182,2018.336182,18734247914,2821.7108472,2317.258728003671,0,0.05169143204024047,0.0
2018.000122,2054.795898,1926.676758,1961.315674,1961.315674,15892482289,2795.3043042400004,2283.359389517847,0,-0.028657989439896323,-0.0
1961.017944,1985.395996,1944.265137,1974.518311,1974.518311,8546822406,2765.8036255399998,2253.94595346124,0,0.006708965150159237,0.0
1974.670654,2047.191406,1966.038818,2043.170166,2043.170166,10941123403,2737.7658423400003,2233.872068936622,0,0.03417812914245477,0.0
2042.344727,2080.333496,1964.386597,1972.181885,1972.181885,16434529708,2706.75281012,2208.949194270936,0,-0.0353621188842181,-0.0
1972.390869,1991.535522,1920.68811,1978.982788,1978.982788,13057109007,2675.90764166,2187.0476317649227,0,0.0034424835607368524,0.0
1978.677002,2014.369507,1943.938599,1944.827881,1944.827881,13364545730,2646.56834968,2163.9790840691953,0,-0.017409489165185216,-0.0
1945.033325,1962.171143,1759.199585,1803.91333,1803.91333,23458681818,2619.21277838,2129.687107486025,0,-0.07521510284647376,-0.0
1802.543823,1814.656494,1721.264771,1724.922852,1724.922852,25470760032,2589.0457422599998,2091.1381307678307,0,-0.04477605124413057,-0.0
1724.635986,1757.941772,1724.635986,1757.941772,1757.941772,23214777872,2560.3630982,2059.405144214611,0,0.018961350980273187,0.0
1792.184448,1818.776611,1765.937378,1812.031006,1812.031006,10642556101,2531.36539312,2035.8457024772651,0,0.03030464196820577,0.0
1811.885986,2005.210815,1804.456055,1996.441284,1996.441284,19580808705,2507.0568799400003,2032.0929007171478,0,0.09691791866868903,0.0
1996.408081,2005.490967,1932.352051,1942.328003,1942.328003,18363115560,2486.28239508,2023.5438628385455,0,-0.027478982426848396,-0.0
1942.050659,1965.166626,1776.053223,1823.569336,1823.569336,21037797760,2462.1462525,2004.4986698047337,0,-0.06309150107051188,-0.0
1822.412109,1845.313965,1789.664185,1834.150513,1834.150513,17065041354,2436.462378,1988.2750358221208,0,0.005785684499154586,0.0
1834.13501,1840.058838,1746.509766,1775.078613,1775.078613,14878001811,2411.56576178,1967.9706145995967,0,-0.032736727663165786,-0.0
1775.220825,1810.299683,1751.533325,1801.609497,1801.609497,8677951273,2386.77962164,1952.1266986367636,0,0.01483571941400568,0.0
1801.81897,1825.859619,1777.133301,1805.204956,1805.204956,8850385937,2361.6375147000003,1938.134151718204,0,0.0019937039943721323,0.0
1805.635986,1915.030518,1804.990234,1859.289673,1859.289673,16518471852,2338.9552417600003,1930.6251537446667,0,0.02952038417849973,0.0
1859.33374,1862.914917,1729.413574,1814.04834,1814.04834,24020076750,2314.0840747800003,1919.5226000541966,0,-0.024633518918656862,-0.0
1814.100708,1830.676025,1770.231201,1793.572266,1793.572266,18041476023,2287.8733912,1907.5273301437824,0,-0.011351689169213726,-0.0
1793.512817,1827.293091,1779.867554,1789.82605,1789.82605,12013083393,2262.1149952,1896.3176844153882,0,-0.0020908741001901088,-0.0
1789.689941,1797.607788,1663.43396,1665.042236,1665.042236,18504740451,2235.66622566,1874.2914512322327,0,-0.07226794628191308,-0.0
1665.217896,1679.314209,1507.03894,1529.663452,1529.663452,21127089064,2206.96278084,1841.469737018645,0,-0.08480274488243757,-0.0
1530.189697,1539.705078,1436.18396,1445.216553,1445.216553,23465074882,2177.1048316200004,1803.7313385396444,0,-0.056788571191422624,-0.0
1443.835449,1448.738037,1181.948242,1204.582764,1204.582764,45162788786,2142.7418335800003,1746.6695695344538,0,-0.1821259209628057,-0.0
1204.555298,1252.471802,1094.701904,1211.662842,1211.662842,33327826525,2106.78721932,1695.7165478633628,0,0.005860412737718867,0.0
1211.365967,1236.627563,1025.684204,1233.206421,1233.206421,37539999450,2075.28538094,1651.6679643516723,0,0.01762395801672349,0.0
1233.603516,1246.140625,1058.784546,1067.730713,1067.730713,18907671369,2038.86140144,1596.054892793349,0,-0.1440820564361627,-0.0
1067.987671,1112.471558,1060.867676,1086.519287,1086.519287,14591486540,2001.85296882,1547.5276922407952,0,0.01744370469316792,0.0
1086.37793,1095.16687,896.109009,993.63678,993.63678,21655406608,1965.41366828,1494.776176788498,0,-0.08936282363223855,-0.0
993.400635,1142.34082,943.116333,1127.656494,1127.656494,21795481981,1933.3630627999999,1459.8123974748323,0,0.12652513168230195,0.0
1127.65625,1159.985352,1066.113159,1127.642456,1127.642456,19739691429,1899.3607898399998,1428.1771649530303,0,-1.244890394707093e-05,-0.0
1127.511841,1185.432495,1112.572632,1124.824585,1124.824585,15632089439,1864.7090735400002,1399.2864430524203,0,-0.0025020321440769487,-0.0
1125.372925,1126.261719,1049.763306,1051.421875,1051.421875,15010593493,1830.0679846800003,1366.1564841899512,0,-0.0674836842751385,-0.0
